geogname	lat	long
Rue du Colonel Driant	48.863483	2.3400653
Rue du Colonel Moll	48.8776084	2.2903189
Rue du Colonel Monteil	48.8267578	2.3093381
Rue du Colonel Oudot	48.8366306	2.4063821
Rue du Colonel Pierre Avia	48.8304035	2.2763798
Rue du Colonel Rozanoff	48.8453475	2.3879094
Rue du Commandant Lamy	48.8559392	2.3740339
Rue du Commandant Léandri	48.8386441	2.2925169
Rue du Commandant l'Herminier	48.8483518	2.4162345
Rue du Commandant Marchand	48.8756888	2.2825118
Rue du Commandant Mortenol	48.8760709	2.3635698
Rue du Commandant René Mouchotte	48.8388654	2.3202925
Rue du Commandant Rivière	48.8727658	2.3091865
Rue du Commandant Schloesing	48.8618206	2.2849633
Rue du Commandeur	48.8284026	2.3308882
Rue du Commerce	48.8464263	2.295377
Rue du Congo	48.8414031	2.3864228
Rue du Conseiller Collignon	48.8594643	2.2728763
Rue du Conservatoire	48.873081	2.3468546
Rue du Conventionnel Chiappe	48.8185113	2.3634863
Rue du Cotentin	48.8386732	2.3141267
Rue du Croissant	48.8688023	2.3445978
Rue du Cygne	48.8631118	2.3497653
Rue du Dahomey	48.8511668	2.3823534
Rue du Débarcadère	48.877971	2.2878967
Rue du Delta	48.8824591	2.3467296
Rue du Départ	48.8424213	2.3230806
Rue du Département	48.8860733	2.3637633
Rue du Dessous des Berges	48.8271786	2.3741451
Rue du Disque	48.8243362	2.3656905
Rue du Dobropol	48.8832975	2.2856964
Rue du Dôme	48.8716578	2.2911653
Rue du Douanier Rousseau	48.8260194	2.3313238
Rue du Dr Babinski	48.9010232	2.3321112
Rue du Dr Blanche	48.8537125	2.2652691
Rue du Dr Bourneville	48.8182358	2.3588372
Rue du Dr Charles Richet	48.83186	2.3640869
Rue du Dr Finlay	48.8518784	2.2893892
Rue du Dr Goujon	48.8400992	2.3982734
Rue du Dr Heulin	48.891195	2.324716
Rue du Dr Jacquemaire-Clemenceau	48.8428131	2.2980247
Rue du Dr Labbé	48.8698088	2.4091916
Rue du Dr Lamaze	48.8894374	2.3727018
Rue du Dr Lancereaux	48.876055	2.3103708
Rue du Dr Landouzy	48.8228374	2.353204
Rue du Dr Laurent	48.8249481	2.3565927
Rue du Dr Leray	48.8232969	2.354596
Rue du Dr Lucas-Championnière	48.8224105	2.3550543
Rue du Dr Magnan	48.827035	2.3612877
Rue du Dr Paquelin	48.8690935	2.402693
Rue du Dr Paul Brousse	48.8955064	2.3184351
Rue du Dr Potain	48.876871	2.397923
Rue du Dr Roux	48.8408097	2.3112755
Rue du Dr Tuffier	48.8221664	2.35406
Rue du Dr Victor Hutinel	48.8317606	2.3647623
Rue du Dragon	48.8532632	2.3308742
Rue du Faubourg du Temple	48.8700048	2.371059
Rue du Faubourg Montmartre	48.8745342	2.3417132
Rue du Faubourg Poissonnière	48.8769659	2.3488888
Rue du Faubourg Saint-Antoine	48.8503693	2.3818933
Rue du Faubourg Saint-Denis	48.8772113	2.3562375
Rue du Faubourg Saint-Honoré	48.8728516	2.3107675
Rue du Faubourg Saint-Jacques	48.8358793	2.3377599
Rue du Faubourg Saint-Martin	48.8769862	2.3611037
Rue du Fauconnier	48.8535242	2.359467
Rue du Fer À Moulin	48.8389617	2.3534895
Rue du Figuier	48.8538821	2.3590513
Rue du Foin	48.8571058	2.3644268
Rue du Forez	48.8638025	2.362786
Rue du Fouarre	48.8517115	2.3477103
Rue du Four	48.8526373	2.3329265
Rue du Gabon	48.8455772	2.4092832
Rue du Général Appert	48.8688469	2.2761375
Rue du Général Archinard	48.8380457	2.4110708
Rue du Général Baratier	48.8506022	2.2998205
Rue du Général Bertrand	48.8477009	2.3133567
Rue du Général Beuret	48.8403756	2.302284
Rue du Général Blaise	48.8614793	2.3785786
Rue du Général Brunet	48.8813255	2.3920487
Rue du Général Camou	48.8589447	2.2997471
Rue du Général Clergerie	48.8700006	2.2833945
Rue du Général de Castelnau	48.8500617	2.3007039
Rue du Général de Larminat	48.8501543	2.2981256
Rue du Général de Maud'huy	48.824546	2.3165561
Rue du Général Delestraint	48.8413359	2.2575935
Rue du Général Estienne	48.8444218	2.2836152
Rue du Général Foy	48.8778767	2.318185
Rue du Général Grossetti	48.8375668	2.2632588
Rue du Général Guilhem	48.8618852	2.3795946
Rue du Général Guillaumat	48.8285145	2.2936084
Rue du Général Henrys	48.8971465	2.3260018
Rue du Général Humbert	48.8266112	2.3075985
Rue du Général Lambert	48.8559805	2.294657
Rue du Général Langlois	48.8631834	2.2790497
Rue du Général Lanrezac	48.8762899	2.2940259
Rue du Général Largeau	48.8492107	2.2672424
Rue du Général Lasalle	48.8742895	2.381145
Rue du Général Malleterre	48.8367295	2.2629057
Rue du Général Niessel	48.8483457	2.4091156
Rue du Général Niox	48.8367295	2.2629057
Rue du Général Renault	48.861162	2.3778778
Rue du Général Roques	48.8398891	2.25512
Rue du Général Seré de Rivières	48.825835	2.311145
Rue du Grand Prieuré	48.8654583	2.368788
Rue du Grand Veneur	48.8590582	2.366096
Rue du Grenier-Saint-Lazare	48.8629665	2.353438
Rue du Gril	48.841424	2.3547
Rue du Gros Caillou	48.8572162	2.3027006
Rue du Groupe Manouchian	48.870082	2.4042471
Rue du Guesclin	48.851839	2.2966565
Rue du Guignier	48.8714527	2.393368
Rue du Hainaut	48.8867406	2.3899309
Rue du Hameau	48.8345695	2.2882662
Rue du Haut Pavé	48.8517921	2.3495736
Rue du Havre	48.8748405	2.3267935
Rue du Helder	48.8717799	2.334924
Rue du Japon	48.8652464	2.3998994
Rue du Jardinet	48.8526244	2.3401721
Rue du Javelot	48.8255966	2.3648735
Rue du Jour	48.863752	2.3446934
Rue du Jourdain	48.8744467	2.3894667
Rue du Jura	48.8372388	2.3560606
Rue du Laos	48.8498314	2.3011311
Rue du Léman	48.8775205	2.405761
Rue du Liban	48.8685275	2.385905
Rue du Lieutenant Chauré	48.8674643	2.4065206
Rue du Lieutenant Lapeyre	48.8260673	2.3113153
Rue du Lieutenant-Colonel Dax	48.8994393	2.3401136
Rue du Lieuvin	48.8311605	2.3050656
Rue du Loing	48.8272438	2.3299528
Rue du Loiret	48.8260817	2.3784279
Rue du Louvre	48.8639425	2.3423871
Rue du Lunain	48.8271499	2.3293085
Rue du Mail	48.8671957	2.343535
Rue du Maine	48.8406127	2.3229508
Rue du Marché des Blancs Manteaux	48.8581915	2.3581629
Rue du Marché des Patriarches	48.8405662	2.3510651
Rue du Marché Ordener	48.8946595	2.3346353
Rue du Marché Popincourt	48.8642609	2.3737377
Rue du Marché Saint-Honoré	48.8665596	2.3315014
Rue du Maréchal Harispe	48.8579867	2.2976
Rue du Maréchal Leclerc	48.8182505	2.4402379
Rue du Maroc	48.8866081	2.3690828
Rue du Marquis d'Arlandes	48.8902246	2.2997964
Rue du Mont Aigoual	48.8429717	2.275631
Rue du Mont Thabor	48.8659408	2.3279081
Rue du Mont-Cenis	48.891832	2.3439351
Rue du Mont-Dore	48.8828069	2.3232556
Rue du Montparnasse	48.8431222	2.3264349
Rue du Morvan	48.8601942	2.3820584
Rue du Moulin de la Pointe	48.8227773	2.3565605
Rue du Moulin de la Vierge	48.8326663	2.3144724
Rue du Moulin des Lapins	48.8341143	2.3207643
Rue du Moulin des Prés	48.8268138	2.3532872
Rue du Moulin Joly	48.8694444	2.3785804
Rue du Moulin Vert	48.8302242	2.3222322
Rue du Moulinet	48.8267853	2.3540929
Rue du Niger	48.8439802	2.4082845
Rue du Nil	48.867677	2.3475746
Rue du Parc de Montsouris	48.8226659	2.3341555
Rue du Parc Royal	48.8583852	2.3637697
Rue du Pas de la Mule	48.8559528	2.3673307
Rue du Pasteur Marc Boegner	48.8635137	2.2815894
Rue du Pasteur Wagner	48.8559342	2.3692202
Rue du Pélican	48.8625708	2.3398975
Rue du Pensionnat	48.8466083	2.3976749
Rue du Perche	48.860824	2.3613494
Rue du Père Brottier	48.8500011	2.2708316
Rue du Père Corentin	48.8252265	2.329407
Rue du Père Guérin	48.8301659	2.3535467
Rue du Père Julien Dhuit	48.8724685	2.3851468
Rue du Père Prosper-Enfantin	48.8654108	2.4075263
Rue du Père Teilhard de Chardin	48.841287	2.3503161
Rue du Petit Moine	48.8382359	2.3518685
Rue du Petit Musc	48.852414	2.3638281
Rue du Petit Pont	48.8527763	2.3466416
Rue du Pic de Barrette	48.8423001	2.27746
Rue du Plateau	48.8781338	2.3837302
Rue du Plâtre	48.8591424	2.355251
Rue du Ponceau	48.8668392	2.3513092
Rue du Pont aux Choux	48.861336	2.3645965
Rue du Pont de Lodi	48.8550429	2.340349
Rue du Pont Louis-Philippe	48.8552413	2.3557813
Rue du Pont Neuf	48.8599009	2.3439855
Rue du Pot de Fer	48.8429196	2.3484748
Rue du Poteau	48.895104	2.3404077
Rue du Pré	48.8971849	2.3605112
Rue du Pré aux Chevaux	48.8518079	2.2776368
Rue du Pré aux Clercs	48.8564504	2.3302117
Rue du Pré Saint-Gervais	48.8777059	2.3956107
Rue du Pressoir	48.8690205	2.3830721
Rue du Prévôt	48.8548288	2.3597342
Rue du Printemps	48.8878287	2.3103307
Rue du Professeur Florian Delbarre	48.8384416	2.2728131
Rue du Professeur Gosset	48.9013638	2.3481928
Rue du Professeur Hyacinthe Vincent	48.8200382	2.3296599
Rue du Professeur Louis Renault	48.8206496	2.3545882
Rue du Puits de l'Ermite	48.8422146	2.3526738
Rue du Ranelagh	48.8547354	2.2734936
Rue du Regard	48.8485218	2.3267988
Rue du Renard	48.8589469	2.3522264
Rue du Rendez-Vous	48.8459139	2.4028179
Rue du Repos	48.8589192	2.3912102
Rue du Retrait	48.8684768	2.3945498
Rue du Rhin	48.88395	2.3817688
Rue du Rocher	48.8781571	2.3200064
Rue du Roi d'Alger	48.8952487	2.3474389
Rue du Roi de Sicile	48.856095	2.3587833
Rue du Roi Doré	48.8602256	2.3636852
Rue du Roule	48.8602509	2.3435056
Rue du Ruisseau	48.8945388	2.3406597
Rue du Sabot	48.8527101	2.3315357
Rue du Sahel	48.8408479	2.4054012
Rue du Saint-Gothard	48.8288062	2.3356154
Rue du Sénégal	48.871313	2.3826957
Rue du Sentier	48.8693783	2.3459711
Rue du Sergent Bauchat	48.8451216	2.3921815
Rue du Sergent Hoff	48.8817979	2.2938273
Rue du Sergent Maginot	48.8410143	2.2551312
Rue du Simplon	48.8940715	2.3492602
Rue du Soleil	48.8743135	2.3948638
Rue du Sommerard	48.850244	2.3452226
Rue du Sommet des Alpes	48.8302803	2.3034387
Rue du Soudan	48.8500046	2.2962304
Rue du Square Carpeaux	48.8924792	2.3327628
Rue du Surmelin	48.8691697	2.4053145
Rue du Tage	48.8221294	2.357008
Rue du Télégraphe	48.87323	2.399229
Rue du Temple	48.8625974	2.3576336
Rue du Terrage	48.8774696	2.3626585
Rue du Texel	48.8364605	2.3201865
Rue du Théâtre	48.8478838	2.2907478
Rue du Tibre	48.8218153	2.3560697
Rue du Transvaal	48.871643	2.3875447
Rue du Trésor	48.8572776	2.3573526
Rue du Tunnel	48.8790137	2.3851424
Rue du Val de Grâce	48.8414232	2.3389691
Rue du Vertbois	48.8670926	2.3577581
Rue du Vieux Colombier	48.8515051	2.3314703
Rue du Volga	48.8526528	2.4078194
Rue Duban	48.8570865	2.2776863
Rue Dubrunfaut	48.8398768	2.3902435
Rue Duc	48.8920846	2.3430436
Rue Duchefdelaville	48.8317713	2.3699906
Rue Dufrenoy	48.8661196	2.2741258
Rue Dugommier	48.8400341	2.3917622
Rue Duguay Trouin	48.8462769	2.3306038
Rue Duhesme	48.892859	2.3419732
Rue Dulac	48.8437191	2.3151959
Rue Dulaure	48.8664533	2.4101696
Rue d'Ulm	48.8434771	2.3447822
Rue Dulong	48.8851866	2.3163628
Rue Dumont d'Urville	48.8707832	2.2945303
Rue Dunois	48.8317826	2.3682784
Rue Duperré	48.8820584	2.3356489
Rue Dupetit-Thouars	48.8651611	2.3622632
Rue Duphot	48.8689946	2.3253412
Rue Dupin	48.8501286	2.3249204
Rue Dupleix	48.8514784	2.2968824
Rue Dupont de l'Eure	48.8680886	2.4001673
Rue Dupont des Loges	48.8594938	2.3014597
Rue Dupuytren	48.8518067	2.3398599
Rue Duranti	48.8605974	2.3836705
Rue Durantin	48.8863603	2.3361062
Rue Duranton	48.839953	2.2864828
Rue Duret	48.8748396	2.286176
Rue Duris	48.8654926	2.3876845
Rue Duroc	48.847973	2.3144777
Rue Dussoubs	48.866561	2.3492774
Rue Dutot	48.8382378	2.308331
Rue Duvergier	48.8890224	2.3776788
Rue Duvivier	48.8567419	2.3071183
Rue d'Uzès	48.8708735	2.3428707
Rue Ebelmen	48.8440641	2.3871191
Rue Eblé	48.8491417	2.3138471
Rue Edgar Faure	48.8526619	2.2949478
Rue Edgar Varèse	48.8895194	2.389667
Rue Edmée Guillou	48.8164605	2.3992303
Rue Edmond About	48.862319	2.2734087
Rue Edmond Flamand	48.8372486	2.3713878
Rue Edmond Gondinet	48.8308522	2.347941
Rue Edmond Guillout	48.8424841	2.3140652
Rue Edmond Roger	48.8455957	2.2902503
Rue Edmond Rousse	48.8232146	2.3243272
Rue Edmond Valentin	48.8597524	2.302164
Rue Edouard Colonne	48.8580279	2.3456348
Rue Edouard Detaille	48.883137	2.3055021
Rue Edouard Fournier	48.862226	2.2711337
Rue Edouard Jacques	48.83517	2.3218302
Rue Edouard Lartet	48.8391615	2.4127799
Rue Edouard Lockroy	48.8666949	2.3740046
Rue Edouard Manet	48.8328792	2.3577082
Rue Edouard Pailleron	48.8807358	2.3771683
Rue Edouard Robert	48.8369245	2.3993486
Rue Édouard VII	48.870266	2.3290809
Rue Eginhard	48.8539902	2.3619205
Rue Elie Faure	48.8459996	2.4157358
Rue Elisa Borey	48.86636	2.3908446
Rue Elisa Lemonnier	48.840501	2.3898527
Rue Elsa Morante	48.8286401	2.3821168
Rue Emeriau	48.8498818	2.2865046
Rue Emile Allez	48.8834704	2.2881138
Rue Emile Bertin	48.8990128	2.365606
Rue Emile Bollaert	48.8997789	2.3738399
Rue Emile Borel	48.8993782	2.3223968
Rue Emile Deslandres	48.834838	2.350262
Rue Emile Desvaux	48.8772477	2.3986552
Rue Émile Deutsch de la Meurthe	48.8219912	2.3347486
Rue Emile Dubois	48.8318719	2.3362322
Rue Emile Duclaux	48.8435983	2.3079924
Rue Emile Duployé	48.8896275	2.3552246
Rue Emile Durkheim	48.8322378	2.3774109
Rue Emile Faguet	48.8216003	2.3300531
Rue Emile Gilbert	48.8468078	2.3731058
Rue Emile Landrin	48.863876	2.3986888
Rue Emile Lepeu	48.8557527	2.3876583
Rue Emile Levassor	48.8211767	2.3697715
Rue Emile Level	48.8936215	2.3186151
Rue Emile Pierre Casel	48.8648523	2.4057999
Rue Emile Reynaud	48.9014664	2.3871742
Rue Emile Richard	48.8385602	2.3295382
Rue Emilio Castelar	48.8490721	2.3759601
Rue Emmanuel Chauvière	48.8432948	2.2799639
Rue Emmery	48.872383	2.3925964
Rue Erard	48.8458605	2.3852851
Rue Erasme	48.8424432	2.3452736
Rue Erckmann-Chatrian	48.8862854	2.3519864
Rue Erik Satie	48.8847448	2.3862245
Rue Erlanger	48.8454808	2.2606168
Rue Ernest Cresson	48.8325013	2.3297611
Rue Ernest et Henri Rousselle	48.8253481	2.3542056
Rue Ernest Hébert	48.861288	2.265895
Rue Ernest Hemingway	48.8374165	2.2748485
Rue Ernest Lacoste	48.8350806	2.4050812
Rue Ernest Lavisse	48.8415812	2.4099433
Rue Ernest Lefébure	48.8371315	2.408761
Rue Ernest Lefèvre	48.8689067	2.4033454
Rue Ernest Psichari	48.856902	2.3076902
Rue Ernest Renan	48.8432244	2.3099854
Rue Ernest Roche	48.8955948	2.3200095
Rue Ernestine	48.8890391	2.3545714
Rue Esclangon	48.8965722	2.3429134
Rue Esquirol	48.8350804	2.3603861
Rue Etex	48.8907859	2.3279124
Rue Etienne Dolet	48.8679698	2.3849399
Rue Etienne Jodelle	48.8877967	2.3264103
Rue Étienne Marcel	48.864423	2.3466857
Rue Etienne Marey	48.8675793	2.4057017
Rue Eugène Atget	48.8289802	2.3502428
Rue Eugène Carrière	48.8907575	2.3333702
Rue Eugène Delacroix	48.863213	2.2781762
Rue Eugène Flachat	48.8870883	2.2987482
Rue Eugène Fournière	48.8992461	2.3407915
Rue Eugène Gibez	48.8358646	2.2949012
Rue Eugène Jumin	48.887254	2.3924876
Rue Eugène Labiche	48.8629422	2.2720384
Rue Eugène Manuel	48.859319	2.2812238
Rue Eugène Millon	48.8379933	2.2932467
Rue Eugène Oudiné	48.8256336	2.3747947
Rue Eugène Pelletan	48.8349747	2.3292971
Rue Eugène Poubelle	48.8507031	2.2779042
Rue Eugène Reisz	48.8566347	2.4107703
Rue Eugène Spuller	48.8643483	2.3618022
Rue Eugène Varlin	48.8784222	2.3645325
Rue Eugénie Cotton	48.8787648	2.3943521
Rue Eugénie Eboué	48.8457227	2.3860105
Rue Eugénie Legrand	48.8620278	2.3991842
Rue Euler	48.8710031	2.2979297
Rue Euryale Dehaynin	48.8858974	2.3780494
Rue Evariste Galois	48.8735064	2.413263
Rue Evette	48.8884992	2.3811274
Rue Fabert	48.8601353	2.3113957
Rue Fabre d'Eglantine	48.8469972	2.3956598
Rue Fagon	48.8325638	2.3572787
Rue Faidherbe	48.8525249	2.3832332
Rue Falconet	48.8877993	2.3461871
Rue Falguière	48.8404861	2.3128835
Rue Fallempin	48.8495476	2.2916738
Rue Fantin Latour	48.839614	2.2661138
Rue Faraday	48.8816035	2.292363
Rue Faustin Hélie	48.8594133	2.2761869
Rue Fauvet	48.8889422	2.3276098
Rue Favart	48.8708163	2.3380187
Rue Félibien	48.8521388	2.3366617
Rue Félicien David	48.849487	2.2743027
Rue Félix Faure	48.8392677	2.2846737
Rue Félix Huguenet	48.8483109	2.4049298
Rue Félix Pécaut	48.8949495	2.3264459
Rue Félix Terrier	48.8575842	2.4108052
Rue Félix Voisin	48.8584776	2.3873445
Rue Félix Ziem	48.8894464	2.33337
Rue Fénelon	48.8787757	2.3513985
Rue Fenoux	48.8397748	2.2978342
Rue Ferdinand de Béhagle	48.8313324	2.3991354
Rue Ferdinand Duval	48.8565112	2.3595187
Rue Ferdinand Fabre	48.8386071	2.2967791
Rue Ferdinand Flocon	48.891504	2.3459194
Rue Ferdinand Gambon	48.8532607	2.4073388
Rue Fermat	48.8361735	2.3254162
Rue Fernand Braudel	48.8359373	2.3728589
Rue Fernand Cormon	48.8899338	2.3019063
Rue Fernand Foureau	48.8461313	2.411459
Rue Fernand Holweck	48.8345791	2.3146394
Rue Fernand Labori	48.8990361	2.3423796
Rue Fernand Léger	48.8640764	2.3902224
Rue Fernand Pelloutier	48.8984214	2.3244411
Rue Fernand Raynaud	48.8712279	2.3918148
Rue Fernand Widal	48.8184776	2.3606601
Rue Férou	48.8496346	2.3340265
Rue Ferrus	48.8315007	2.3408088
Rue Fessart	48.8768383	2.3853058
Rue Feutrier	48.8865813	2.3452183
Rue Feydeau	48.8699341	2.3406639
Rue Firmin Gémier	48.8949784	2.3303678
Rue Firmin Gillot	48.8322183	2.2910295
Rue Fizeau	48.8305959	2.3038432
Rue Flatters	48.8380413	2.3462916
Rue Fleury	48.8842008	2.3541765
Rue Florence Blumenthal	48.8500176	2.2752251
Rue Florian	48.8587704	2.4040047
Rue Fondary	48.8474789	2.294792
Rue Forceval	48.9001306	2.390737
Rue Forest	48.8852989	2.3293072
Rue Fortuny	48.8830756	2.3082865
Rue Foucault	48.8635007	2.2947292
Rue Fourcade	48.8375937	2.2976307
Rue Fourcroy	48.8804621	2.2964663
Rue Fourneyron	48.8899116	2.3192904
Rue Foyatier	48.8852559	2.3424007
Rue Fragonard	48.894432	2.3159759
Rue Française	48.8641165	2.3475938
Rue Francis Carco	48.8891151	2.3562386
Rue Francis de Croisset	48.8995023	2.3455696
Rue Francis de Miomandre	48.8183158	2.3480776
Rue Francis de Pressensé	48.8338956	2.3165167
Rue Francis Garnier	48.897919	2.3265283
Rue Francis Jammes	48.8783586	2.368243
Rue Francis Picabia	48.870004	2.3820192
Rue Francis Ponge	48.8822053	2.3945424
Rue Francisque Gay	48.852845	2.34351
Rue Francisque Sarcey	48.8596901	2.282108
Rue Franc-Nohain	48.8220981	2.3749349
Rue François Bloch-Lainé	48.8405747	2.3692528
Rue François Bonvin	48.845245	2.3055282
Rue François Coppée	48.8403526	2.2874025
Rue François de Neufchâteau	48.8560674	2.3824506
Rue François Gérard	48.8489056	2.2711326
Rue François Millet	48.8508397	2.2726589
Rue François Miron	48.8557513	2.3569018
Rue François Mouthon	48.8391357	2.2914437
Rue François Pinton	48.8821729	2.3902232
Rue François Ponsard	48.8590361	2.2745169
Rue François Truffaut	48.8335013	2.3862295
Rue François Villon	48.8382398	2.2993976
Rue Françoise Dolto	48.8287159	2.3810301
Rue Franquet	48.8330126	2.3062681
Rue Frédéric Bastiat	48.8724926	2.3070875
Rue Frédéric Brunet	48.898368	2.3255992
Rue Frédéric Loliée	48.8494328	2.4058043
Rue Frédéric Magisson	48.8419409	2.288823
Rue Frédéric Mistral	48.8390224	2.2856736
Rue Frédéric Mourlon	48.8799494	2.3999485
Rue Frédéric Sauton	48.850826	2.3490301
Rue Frédéric Schneider	48.8982967	2.3385009
Rue Frédérick Lemaître	48.874196	2.3924115
Rue Frémicourt	48.8474861	2.298632
Rue Fresnel	48.863369	2.2941665
Rue Freycinet	48.866343	2.2970496
Rue Friant	48.8254001	2.3240813
Rue Frochot	48.8810318	2.337705
Rue Froidevaux	48.8361705	2.3272323
Rue Froissart	48.8617138	2.3653907
Rue Froment	48.8573628	2.3726722
Rue Fromentin	48.8821889	2.3344646
Rue Fulton	48.8383847	2.3717103
Rue Furtado-Heine	48.8299789	2.3191901
Rue Fustel de Coulanges	48.8394905	2.3392253
Rue Gabriel Lamé	48.8342903	2.3865856
Rue Gabriel Laumain	48.8734018	2.3488439
Rue Gabriel Vicaire	48.8652821	2.3620176
Rue Gabrielle	48.8857489	2.340668
Rue Gaby Sylvia	48.8589992	2.3710389
Rue Gager-Gabillot	48.8377131	2.3065539
Rue Gaillon	48.8684112	2.3341136
Rue Galande	48.851517	2.3471753
Rue Galilée	48.8694689	2.2955859
Rue Galleron	48.8590525	2.4044594
Rue Galvani	48.8839936	2.2908856
Rue Gambey	48.8655367	2.3716778
Rue Gandon	48.8207755	2.3610637
Rue Ganneron	48.8879822	2.3278593
Rue Garancière	48.8503462	2.3358197
Rue Garreau	48.885803	2.3375625
Rue Gasnier-Guy	48.8650554	2.3932786
Rue Gassendi	48.8342144	2.326285
Rue Gaston Auguet	48.8939031	2.3519238
Rue Gaston Boissier	48.8295291	2.2952353
Rue Gaston Couté	48.8892213	2.3407531
Rue Gaston Darboux	48.8993602	2.3696637
Rue Gaston de Caillavet	48.8493537	2.2838752
Rue Gaston de Saint-Paul	48.8645849	2.2983377
Rue Gaston Pinot	48.8832379	2.3916343
Rue Gaston Tessier	48.8959278	2.3739048
Rue Gaston Tissandier	48.8990067	2.3664699
Rue Gauguet	48.8261606	2.3337842
Rue Gauguin	48.8895711	2.3011235
Rue Gauthey	48.892531	2.3211662
Rue Gavarni	48.85873	2.2827862
Rue Gay-Lussac	48.844325	2.3420456
Rue Gazan	48.8228597	2.3405217
Rue Geo Chavez	48.8651748	2.4073087
Rue Geoffroy l'Angevin	48.8606542	2.3542086
Rue Geoffroy l'Asnier	48.8549062	2.3565356
Rue Geoffroy-Marie	48.8734791	2.3438507
Rue Geoffroy-Saint-Hilaire	48.8410312	2.3560176
Rue Georg Friedrich Haendel	48.8776423	2.3669846
Rue George Balanchine	48.8360006	2.3729886
Rue George Bernard Shaw	48.8517336	2.2935337
Rue George Eastman	48.829044	2.3592919
Rue George Gershwin	48.8360061	2.3844729
Rue George Sand	48.8494114	2.2690025
Rue Georges Auric	48.8849328	2.3861782
Rue Georges Berger	48.8807513	2.3097584
Rue Georges Bizet	48.8672542	2.2979065
Rue Georges Braque	48.8232853	2.3341216
Rue Georges Citerne	48.8489737	2.2894962
Rue Georges de Porto-Riche	48.8222029	2.3277484
Rue Georges Desplas	48.8415041	2.3546943
Rue Georges Duhamel	48.8361452	2.3124845
Rue Georges et Mai Politzer	48.8424512	2.3910956
Rue Georges Lardennois	48.8780435	2.3767216
